job_id,hourly_rate,freelancer_id,weekly_hours_needed,project_length,skills_required,earnings,feedback_for_freelancer,client_location
1216,$10.00,1717,1,0,"['General Research Skills', 'Research Methods', 'Critical Thinking Skills', 'Information Literacy', 'Topic Research', 'General Research Deliverables', 'Company Research', 'Report', 'Other', 'Data Entry', 'Online Research', 'Researcher', 'Market Research', 'Company Research']",388.67,3.0,North America
1219,$35.00,236,0,0,"['Logo Design', 'Graphic Design', 'Business Card', 'Corporate Brand Identity']",823.34,5.0,North America
1220,$35.00,1419,1,3,"['WordPress Plugins & Tools', 'All in One SEO Pack', 'Other', 'WordPress', 'Web Development', 'Web Design', 'Graphic Design']",385.0,1.0,Europe
1221,,77,2,0,"['Information Security Deliverables', 'Information Security', 'Other', 'Cryptography', 'ctf', 'Python']",50.0,5.0,Asia
1222,,881,0,0,"['ActiveCampaign', 'Lead Generation', 'Email Marketing', 'Email Campaign Setup', 'Marketing Automation', 'Customer Retention', 'Automation', 'Mailchimp', 'Campaign Monitor', 'Email Deliverability']",812.51,5.0,Africa
1223,,1850,2,0,"['Lead Generation', 'Data Scraping', 'Data Entry', 'List Building']",25.0,4.65,Asia
1226,,1272,2,0,"['Accounting Capability', 'Payroll Accounting', 'Other', 'FreeAgent']",812.51,5.0,Europe
1228,,228,2,0,"['Ghostwriting Deliverables', 'Ebook', 'Ghostwriting Services', 'Ghostwriting', 'Other', 'Writing', 'Fiction Writing', 'Short Story Writing', 'Ebook Writing', 'Creative Writing', 'Ghostwriting', 'Creative Writing', 'Fiction Writing', 'Book Writing', 'Writing', 'Ebook Writing', 'Romance', 'English']",812.51,4.85,North America
1229,$25.00,1227,0,3,"['SEO Services', 'On-Page SEO', 'SEO Backlinking', 'SEO Tools', 'Google Search Console', 'Ahrefs']",1353.33,2.7,Europe
1232,$6.00,818,1,3,"['Virtual Assistant', 'Email Communication', 'Administrative Support', 'Data Entry', 'Draft Correspondence', 'Customer Service', 'Microsoft Excel', 'Form Completion', 'Task Coordination']",5236.0,4.0,North America
1236,,1482,2,0,"['Microsoft Word', 'General Transcription']",30.0,5.0,North America
1237,,150,0,2,"['Blog Content', 'Search Engine Optimization', 'Blog Writing', 'SEO Writing', 'Content Writing', 'Researcher', 'SEO Keyword Research', 'Article Writing', 'Article', 'Writing', 'Tech & IT']",812.51,3.0,North America
1238,$20.00,48,0,0,"['Audiobook', 'Audio Mastering', 'Audio Editing', 'Audio Post Production', 'Audacity', 'iZotope RX', 'Reaper', 'Dialogue Editing', 'Audio Production', 'English', 'Ozone 8', 'Noise Reduction', 'Presentation Design', 'Sound Mixing']",140.0,3.0,Oceania
1240,,1541,2,0,['Jotform'],812.51,5.0,Oceania
1241,,136,2,0,"['Contract Drafting', 'Contract Law', 'Partnership Agreement', 'Business Services', 'Legal', 'Non-Disclosure Agreement', 'Legal Writing']",1200.0,5.0,North America
1242,,890,2,0,"['Beta Reading', 'Proofreading', 'Editor', 'Creative Writing']",63.0,3.0,North America
1243,,497,2,0,"['Grant Writing', 'Grant Application', 'Grant Research & Prospect List', 'Budget Management']",500.0,3.0,Africa
1244,,488,2,0,['Tax Preparation'],100.0,5.0,North America
1245,,268,2,0,"['Adobe InDesign', 'Typesetting', 'Layout Design', 'Fire App Development', 'EPUB', 'Ebook Design', 'Magazine Layout', 'Book Cover', 'Brochure']",812.51,5.0,Europe
1246,,268,2,0,"['Adobe InDesign', 'Typesetting', 'Book']",812.51,4.7,Oceania
1247,$25.00,1159,2,0,['Microsoft Excel'],120.83,5.0,North America
1248,,1195,2,0,"['Lead Generation Services', 'Lead Generation Strategy', 'Lead Generation Content Creation', 'Other', 'Data Entry', 'Market Research', 'Data Mining', 'Lead Generation', 'Data Scraping', 'Researcher', 'List Building', 'Prospect List']",500.0,3.0,Asia
1249,$42.00,460,0,0,"['Copy Editing', 'Case Studies', 'Academic Editing', 'Editing & Proofreading', 'Proofreading', 'Microsoft PowerPoint', 'Adobe Acrobat']",84.0,5.0,North America
1250,$40.00,1419,0,1,"['Web Design Deliverables', 'Landing Page', 'UX', 'UI Design Software', 'Adobe Photoshop', 'Adobe Illustrator', 'Website Builders & CMS Platforms', 'Shopify', 'WordPress Plugins & Tools', 'Thrive Themes', 'Mailchimp Plugin', 'Other', 'WordPress', 'Web Development', 'Web Design']",833.33,3.0,Europe
1251,,485,2,0,"['NinjaTrader', 'C#']",812.51,5.0,North America
1252,$100.00,1104,0,0,"['Videography', 'Video Editing', 'Lighting', 'Adobe Premiere Pro', 'Adobe After Effects', 'Adobe Photoshop', 'DaVinci Resolve', 'Video Production', 'Cinematography', 'Audio Recording']",400.0,3.0,North America
1255,,1605,2,0,"['Audio Post Production', 'Adobe Audition', 'Audio Editing', 'Audio Restoration']",200.0,5.0,North America
1256,$55.00,217,0,0,"['Due Diligence', 'Sales Copywriting', 'Strategic Plan', 'Financial Projection', 'Communication Strategy']",458.34,5.0,North America
1258,$18.00,488,0,1,"['Bookkeeping Skills', 'Data Entry', 'Other', 'Construction Management', 'Accounts Receivable Management', 'Bookkeeping', 'Accounts Payable Management']",18.0,4.85,North America
1259,$50.00,1191,1,3,"['UX', 'UI Design Software', 'Figma', 'Mobile Platforms', 'iOS', 'Android', 'Mobile Design Deliverables', 'Prototyping', 'Mobile App', 'Mobile App Redesign', 'Research Documentation', 'High Fidelity Design', 'Mobile Design Skills', 'Information Architecture', 'Journey Mapping', 'Interaction Design', 'UX Writing', 'Visual Communication', 'User Experience Strategy', 'Graphic Design', 'Other', 'Mobile App Design', 'User Interface Design', 'User Experience Design', 'Mobile UI Design', 'Wireframing', 'User Flow', 'Mockup', 'Startup Company']",100.0,4.0,North America
1261,$80.00,683,0,0,['Google Sheets'],5440.01,5.0,North America
1262,$95.00,1432,0,0,"['Microsoft Access', 'Microsoft Excel', 'Visual Basic', 'Data Analysis', 'Database Design', 'Database Administration', 'SQL', 'Microsoft Access Programming']",1013.33,3.0,North America
1263,,414,2,0,"['B2B Marketing', 'Lead Generation']",480.0,5.0,North America
1264,$40.00,740,0,1,"['JavaScript', 'PHP', 'Web Development']",1280.0,5.0,North America
1265,,771,2,0,"['Adobe Photoshop', 'Image Editing', 'Graphic Design', 'Adobe Illustrator', 'Photo Retouching', 'Photo Editing', 'Illustration']",50.0,5.0,North America
1268,,1179,0,0,"['Operating Systems', 'Linux', 'Systems Administration Deliverables', 'System Monitoring', 'Security Management', 'Systems Administration Skills', 'Server Virtualization', 'Business Size', 'Business with 10-99 Employees', 'Other', 'Microsoft Azure', 'System Administration', 'Network Administration', 'Linux System Administration', 'DevOps']",812.51,5.0,North America
1269,$100.00,1827,0,0,"['PyTorch', 'Deep Learning', 'OpenCV']",6566.67,3.0,North America
1271,,838,2,0,"['Content Writing Services', 'Search Engine Optimization', 'Other', 'Blog Writing', 'Article Writing', 'Italian']",100.0,5.0,Europe
1272,,1273,0,0,"['Branding', 'Brand Positioning', 'Storytelling', 'Corporate Branding', 'Brand Identity', 'Mission Statement', 'Brand Strategy', 'Creative Writing']",812.51,3.0,North America
1273,,1263,2,0,"['Legal Research', 'Scientific Literature Review', 'law review', 'Data Analysis', 'Legal']",100.0,3.0,Europe
1274,$5.00,1184,1,3,"['Stripe', 'PayPal']",217.5,3.0,Europe
1275,$20.00,48,0,1,"['Audio Editing Software', 'Audacity', 'Other', 'acx', 'Audio Post Production', 'Audio Editing', 'audiobook']",513.33,5.0,North America
1276,,214,2,0,"['Musical Instruments', 'Electronic Keyboard', 'Other', 'Flute']",25.0,3.0,North America
1277,,801,2,0,"['Video Production', 'Video Post-Editing', 'YouTube Marketing', 'voiceover', 'Writing', 'luxury', 'cash cow', 'Video Editing', 'Audio Editing', 'Explainer Video', 'Videography', 'Audio Production']",50.0,3.0,Europe
1279,,1022,2,0,"['Photography Genres', 'Fashion & Beauty', 'Product Listings', 'Other', 'Photo Editing', 'Photo Retouching', 'Photo Manipulation', 'Adobe Photoshop', 'Photo Color Correction', 'Image Editing', 'Photography', 'Image Processing']",57.0,5.0,North America
1280,,1607,0,3,"['Database Administration Deliverables', 'Database Optimization']",812.51,3.0,North America
1282,,771,2,0,"['Adobe Illustrator', 'Adobe Photoshop']",25.0,5.0,Europe
1283,$32.00,215,2,3,"['Digital Project Management Services', 'Project Timelines', 'Project Plans', 'Digital Project Management Tools', 'Jira', 'Trello', 'Other', 'C#', '.NET Core', 'Atlassian Confluence', 'Project Scheduling', 'Time Management']",442.67,3.0,North America
1284,$65.00,1794,0,0,"['Academic Editing', 'Proofreading', 'Creative Writing', 'Writing', 'Essay Writing']",238.33,5.0,North America
1285,,1297,1,3,"['Full Stack Development Skills', 'Vue.js', 'Databases', 'MySQL', 'Full Stack Development Languages', 'PHP', 'JavaScript']",812.51,5.0,North America
1286,,990,0,0,"['Office 365', 'Microsoft Windows Powershell']",100.0,5.0,Europe
1287,$120.00,194,0,0,"['Policy Writing', 'Contract Negotiation', 'New York State Bar Association', 'Copy Editing', 'Legal Consulting', 'Paralegal', 'Workplace Safety & Health', 'Legal Research', 'Corporate Law', 'Business Services', 'Legal Writing', 'New Jersey State Bar Association', 'Contract Drafting', 'Nonprofit Organization', 'Contract Law']",540.0,3.0,North America
1289,,214,2,0,['Audio Editing'],20.0,5.0,North America
1290,,735,2,0,"['Website Builders & CMS Platforms', 'WordPress']",10.0,5.0,Europe
1291,,277,2,0,"['Google Docs', 'Express Scribe', 'General Transcription']",812.51,4.6,North America
1292,$30.00,514,0,0,"['Jira', 'Agile Project Management', 'Software QA', 'Scrum', 'Product Management']",10020.0,5.0,North America
1293,,1046,0,0,"['Virtual Assistance Focus', 'Real Estate', 'Other', 'English', 'WordPress', 'Data Entry']",80.0,5.0,Oceania
1294,,1734,2,0,"['Data Entry Tools', 'Microsoft Excel']",10.0,2.35,Oceania
1296,$85.00,217,0,0,"['Market Research', 'Business Development', 'price model']",949.17,5.0,North America
1301,$25.00,1485,0,0,"['Logo Deliverables', '3D Mockup', 'Logo Transparency', 'Printable File', 'Other', 'Logo Design', 'Graphic Design']",250.0,4.0,North America
1303,,1131,2,0,"['Article & Blog Writing Services', 'Article Writing', 'Other', 'SEO Keyword Research', 'Writing', 'Creative Writing', 'SEO Writing', 'Researcher']",10.0,5.0,North America
1304,$150.00,105,1,3,"['Public Relations Services', 'Content Writing', 'PR Content Type', 'Article', 'Other', 'Public Relations', 'Marketing Strategy', 'Copywriting', 'Media Relations', 'Press Release', 'Internet Marketing', 'Ecommerce', 'SaaS']",8900.0,5.0,North America
1305,$10.00,1219,0,0,"['TensorFlow', 'Neural Network', 'Deep Learning']",20.0,3.0,North America
1307,,192,2,0,"['Website Builders & CMS Platforms', 'Webflow']",80.0,5.0,North America
1308,,587,2,0,"['HubSpot', 'Customer Relationship Management']",812.51,5.0,Oceania
1310,,163,0,0,"['Market Research Types', 'Competitive Analysis', 'Other', 'Market Analysis', 'Researcher', 'Market Research']",130.0,5.0,Europe
1311,$30.00,388,0,0,"['Copywriting', 'Website Content', 'Content Writing', 'Writing', 'SEO Writing', 'Landing Page']",60.0,5.0,North America
1312,,485,0,0,"['C#', 'NinjaTrader']",812.51,3.0,North America
1314,,176,2,0,"['Photo Editing', 'Photography', 'Image Editing', 'Food Photography']",3780.0,5.0,North America
1316,,1219,0,0,"['API Development', 'BigQuery', 'JavaScript', 'PySpark', 'Flask', 'Image Processing', 'TensorFlow', 'Python', 'Machine Learning', 'Machine Learning Model', 'Computer Vision', 'Deep Neural Network', 'PyTorch', 'Google Cloud Platform', 'OpenCV']",65.0,5.0,Asia
1317,,1505,2,0,"['Data Entry Skills', 'Communications', 'Data Entry Tools', 'Microsoft Excel', 'Google Docs', 'Other', 'Data Entry', 'Shopify']",120.0,5.0,North America
1318,,501,2,0,"['Devices', 'Smartphone', 'Mobile Platforms', 'iOS', 'Mobile Programming Languages', 'Swift', 'Objective-C', 'Mobile App Development Skills', 'Google Analytics', 'Firebase', 'App Features', 'In-App Purchases']",45.0,5.0,North America
1320,,9,2,0,"['Data Visualization Languages', 'JavaScript', 'Data Visualization Deliverables', 'Dashboard', 'Other', 'D3.js', 'Data Visualization']",1040.0,5.0,North America
1322,,1154,2,0,['Cryptocurrency'],37.5,5.0,North America
1323,,1273,0,1,"['Brand Strategy Skills', 'Brand Naming', 'Brand Development', 'Other', 'Brand Positioning', 'Branding', 'Storytelling', 'Brand Strategy']",812.51,5.0,North America
1324,,460,2,0,"['Proofreading Services', 'Content Rewriting', 'Grammar & Syntax Review', 'Other', 'Proofreading', 'English', 'Error Detection', 'refinement']",25.0,5.0,Europe
1326,,359,0,0,"['Copywriting Services', 'Copywriting', 'Copywriting Deliverables', 'Ad Copy', 'Landing Page', 'Other', 'Sales Writing', 'Content Writing']",812.51,3.0,North America
1327,$65.00,9,0,0,"['Data Visualization Deliverables', 'Dashboard', 'Other', 'JavaScript', 'D3.js', 'JSON', 'CSS', 'HTML5']",97.5,3.0,Europe
1328,,1733,2,0,"['Product Design Services', 'Concept Design', 'Design for Manufacturing', 'Product Design Drawing Services', '2D Design', '3D Rendering', 'Other', '3D Design', 'Industrial Design', 'Autodesk AutoCAD', 'Product Design']",2000.0,4.85,North America
1329,,144,2,0,"['Shopify', 'Shopify Templates', 'Shopify Apps', 'Shopify Theme', 'Web Development', 'Web Design', 'CSS', 'HTML', 'Ecommerce Platform Development', 'Dropshipping', 'Search Engine Optimization', 'WooCommerce', 'eBay Marketing', 'eBay Listing', 'Virtual Assistant', 'Sales & Inventory Entries', 'eBay', 'Online Sales Management']",812.51,5.0,Oceania
1330,,1022,0,0,"['Photography Genres', 'Product Photography', 'Product Listings']",45.0,3.0,North America
1331,,1095,0,0,"['Article & Blog Writing Services', 'Blog Writing', 'Article Writing', 'Content Development', 'Content Planning', 'Content Strategy', 'Other', 'Copywriting', 'Content Writing', 'Proofreading', 'Creative Writing', 'Storytelling', 'Researcher', 'Blog Commenting', 'Content Management']",30.0,4.65,North America
1334,,269,0,0,"['Podcast Production', 'Audiobook', 'Adobe Audition', 'Audio Post Production', 'Audio Editing', 'Audio Restoration', 'Audio Engineering', 'Audio Mastering', 'Podcast', 'English', 'Dialogue Editing']",40.0,5.0,North America
1336,,1514,2,0,"['Data Analysis', 'Market Research', 'Researcher']",812.51,5.0,North America
1338,,1607,2,1,"['Solution Architecture Deliverables', 'Solution Architecture Consultation', 'Other', 'Insightly', 'Architecture', 'Manufacturing & Construction']",812.51,3.0,North America
1339,$10.00,602,0,1,"['Arduino', 'Arduino Firmware', 'Microcontroller Programming', 'Microcontroller', 'Bluetooth']",260.0,5.0,North America
1340,,1195,2,0,"['Data Extraction Deliverables', 'Data Scraping', 'Data Extraction Tools', 'Scrapy', 'Other', 'Microsoft Excel', 'Web Crawling', 'java', 'html']",250.0,3.0,Europe
1343,,57,2,0,"['Video Editing Software', 'Adobe Premiere Pro', 'Other', 'Video Production', 'Video Editing', 'Video Post-Editing', '2D Animation', 'Video Intro & Outro', 'Adobe Premiere Pro']",600.0,5.0,Europe
1344,$20.00,959,1,3,"['Scrum Master Skills', 'Project Management', 'Other', 'Scrum Master', 'Aha!', 'GitHub', 'Sprint Planning', 'Sprint Retrospective', 'Agile Software Development', 'App Development', 'Product Management', 'Leadership Skills']",1473.34,3.0,North America
1345,$245.00,1258,0,1,"['Tax Law Type', 'Corporate Tax', 'Other', 'Tax Law', 'International Business', 'International Taxation', 'Legal', 'Legal Consulting']",245.0,5.0,North America
1346,,1195,2,0,"['Data Extraction Tools', 'Scrapy', 'Other', 'Data Scraping', 'Data Extraction', 'Microsoft Excel']",70.0,3.0,Europe
1347,,1059,2,0,"['Procedure Development', 'Writing', 'Company Policy', 'Microsoft Word']",10.0,5.0,North America
1349,$3.00,1406,1,1,"['Languages', 'Zulu', 'English', 'Transcription Types', 'Audio Transcription', 'Other', 'Audio Services']",126.94,5.0,Asia
1350,,1367,2,0,"['Arabic', 'Hebrew']",80.0,3.0,North America
1352,$24.00,72,0,1,"['Content Writing', 'Copywriting', 'Editing & Proofreading']",48.0,5.0,North America
1354,,1847,0,0,"['Resume Writing', 'English', 'Content Writing', 'Cover Letter Writing', 'US English Dialect', 'Editing & Proofreading', 'linkedin keywording', 'ATS compliant resume']",812.51,3.0,North America
1355,$45.00,1794,0,0,"['Social Media Management', 'Graphic Design', 'Video Editing', 'Blog Writing', 'Report Writing', 'Grant Writing', 'Newsletter Writing', 'Proposal Writing', 'Press Release', 'Nonfiction']",22.5,3.0,North America
1356,,309,0,3,"['Social Media Management', 'Social Media Marketing']",812.51,5.0,North America
1357,,85,2,0,"['Proofreading', 'Formatting', 'Editor']",85.0,5.0,North America
1358,,612,2,0,"['Music Deliverables', 'Song', 'Music Genres', 'Ambient Music', 'House Music', 'Other', 'Music Production', 'Sound Mixing', 'Audio Mastering', 'Audio Production', 'Audio Editing', 'Music Composition', 'Audio Engineering']",80.0,5.0,North America
1361,,1022,2,0,"['Image Editing', 'Adobe Photoshop', 'Photo Editing']",100.0,5.0,North America
1362,,1367,2,0,['Arabic'],80.0,3.0,North America
1363,$25.00,990,2,0,"['office365', 'Email Deliverability', 'dkim', 'Troubleshooting', 'Email Support']",29.17,3.0,Europe
1364,$10.00,602,0,0,"['ESP32', 'Microcontroller Programming', 'HTML']",82.66,5.0,Europe
1365,$27.00,361,0,0,"['Systems Administration Skills', 'NGINX', 'Other', 'Linux System Administration', 'SSL']",27.0,5.0,North America
